wav_filename,wav_filesize,transcript 
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400628(050).wav,373356,ik ken ook een een duits meisje normaal gezien in belgi kunnen toch een aantal belgen toch duits
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400609(020).wav,427884,h want uh ik denk dat we dan ook een paar weken vrijgesteld werden om dan opzoekingswerk te gaan doen en zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400335(011).wav,285100,en achtenzeventig en drientachtig de beker gewonnen tot daar de beperkte erelijst
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400741(005).wav,387884,enorme containers lijk er in antwerpen in de haven staan voor benzine en petroleum ruwe petroleum
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400070(053).wav,323436,stukken die van de band vallen of die die vlekken vertonen gaan in de bak van den aldi
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400753(051).wav,308908,en dien priester die dat leidde dat was echt die ging daarin op h hij was dan azo aan 't zingen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400779(015).wav,546092,ah ja en ik vond dat wel interessant natuurlijk wat dat jij aan jouw gezicht te zien niet zo meteen lijkt te denken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400248(006).wav,379308,maar anderzijds heb ik mij deze morgen toch ook weer een serieuze portie ergernis opgedaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400199(155).wav,665900,dan moesten wij ook zo 'ns echt iets invullen van waar dat ge wou vertrekken tot in leuven maar dat was helemaal niet duidelijk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400416(082).wav,304876,och jij hebt ook al gebeld voor de boeken ah ja uiteraard
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400310(106).wav,460588,die je lichaam streelt die de de het bezig zijn met je eigen lichaam
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400330(164).wav,354608,en m'n vriend uh dus die liep vlug naar de auto om zijn fotoapparaat te halen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400456(060).wav,272620,en al de kamers lopen door mekaar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400795(006).wav,261100,en uh 'k moet naar 't postkantoor ook nog ne brief gaan posten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400433(001).wav,367212,'t loopt loop het ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400391(001).wav,336620,uh niet zo vaak maar toch uh we zoeken af a af en toe elkaar een keer op
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400488(049).wav,281836,ik walg van die zijn boeren ik walg van die zijn boeren h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400800(032).wav,256236,uh hier zie je wel uh enkele koralen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400390(078).wav,384556,want mama zei dat die aan een kampvuur zaten en zo sorry maar 'k heb geen kampvuur zelfs niet gezien
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400669(027).wav,472236,ik wilde de ouwe uilenspiegel franse versie van vijftien honderd dertig en zoiets vergelijken met lazarillo de tormes
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400255(144).wav,345708,en toen pieter zei dat dat nen bmw was maar ik zei dat dat nen audi was
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400746(024).wav,1166956,dus er moest opgetrokken worden met ruwe stenen en dan met met uh gras-uh-zoden met plaggen werden dan die muurtjes bedekt werd het dak bedekt en uh dat moet toch uh twee generaties terug moeten er nog heel veel van die plaggenhuisjes bewoond geweest zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400658(008).wav,309548,awel ik denk dat daar de grote nu de vijfde mei gaan ze allemaal gaan h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400396(072).wav,498860,ook een doodlopend wegje waar er af en toe toch trafiek gerapporteerd wordt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400185(031).wav,299756,ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400291(042).wav,315052,allee 'k moet dan wel eerst zeker weten dat tine daarvan eet h anders zijn we even ver h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400216(065).wav,278508,'t is ook wel den tijd dat ge heel den dag bij elkaar kunt zijn h als ge op vakantie gaat
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400784(002).wav,403372,maar toen ik een jaar in limburg was is de oorlog uitgebroken en kwamen we terug naar lokeren
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400193(010).wav,351212,studeren was ne mooien tijd ja hebt al een aantal jaar gedaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400484(063).wav,312044,ah ja uh beschonken en hij rijdt toch zo ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400426(027).wav,297004,ben eens benieuwd wat dat dat gaat geven 't enigste dat ze gaan moeten doen is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400606(048).wav,293036,uhm nu als het er zes- of zevenenveertig zijn lukt dat ook
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400076(160).wav,262828,uhm zo groeten voor de tent h de vlag groeten zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400379(016).wav,447596,schrijf een persoonlijke beoordeling over deze taak en zet erbij wat je hebt geleerd uit deze taak
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400398(114).wav,437548,en dan kreeg ik telefoon van een leerling van de leraar uh fotografie in de academie in menen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400184(104).wav,333100,hij komt elken dag zeggen dat 'm dat 'm mij wel op de hoogte zal houden maar hij weet nooit niks
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400758(040).wav,282156,ah ja hij loopt hij daar h hij zegt ook van we
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400792(026).wav,456044,eigenlijk zouden we moeten nummeren h maar ik vind dat niet we gaan dat terugvinden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400610(038).wav,673772,allee je leest zoiets ik ik herinner me nog uh bij onze kring voor heemkunde werd me gevraagd het verslag van vorige vergadering voor te lezen terwijl ik er niet was
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400061(016).wav,287532,ja dan moet ge de knack 'ns nemen van deze week dat staat erin van ergens anders
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400769(060).wav,306284,en ze komt aan die achterdeur ze gaat voelen oh shit zegt die de deur is gesloten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400457(020).wav,597612,uh ik weet heel goed als ik vroeger thuiskwam en ge kwam in de gang dan zegde mmm rodekolen vandaag of  spruiten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400094(222).wav,435948,of ik denk nee we hebben eerst nog 's middags gegeten nog iets en dan zijn we naar die tentoonstelling gegaan van antarctica
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400612(009).wav,291756,en uh dat ie ik heb ook gevraagd dat ie zich ging excuseren bij de dames uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400782(034).wav,366060,ja dan nog als de prof erbij staat zullen ze wel antwoorden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400188(103).wav,485672,ik weet niet als 't vandaar iets kan zijn of uh zo zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400629(076).wav,386092,hm ja wah ja toch 'k weet niet meer of dat uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400192(090).wav,462380,ah ja ja nu ken ik heel weinig van van die zaken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400327(057).wav,419372,ja dat was iedere aflevering ja goed maar moesten zij dat tegen een bende misdadigers opnemen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400190(082).wav,521132,uhm vertrokken we om twa rond twaalf uur 's middags o om eigenlijk uh het parcours te doen van het wereldkampioenschap
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400759(059).wav,361068,we hadden veel meer tijd wel en die punten waren veel beter dan dan dan 't eerste semester
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400610(040).wav,413548,en uh ik ik las uh van en die uh heeft binnengebracht een patatriek
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400747(038).wav,764652,de mensen zeiden niet veel ze zeiden gewoon van komt u binnen komt u binnen en als je betaald had dat was uhm vier en een halve euro per persoon nadat je betaald had dan zeiden ze oh en welkom in ons huis
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400310(105).wav,448044,vrouwen die genieten van de de van van van van van allee de lingerie die jullie dragen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400778(079).wav,372076,dat ie dat van de kotkas terug wilde ah ik had dat zelf gezegd tegen hem omdat hij zei van ja dat is toch eigenlijk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400248(003).wav,256748,uh persoonlijk uh was ik daar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400282(047).wav,317676,ik herinner me daar niks van mmm nee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400237(120).wav,491948,hm naar cuba
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400297(056).wav,285936,maandag n oktober ja n oktober
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400398(054).wav,257516,de panelen hebben een oppervlakte van tien vierkante meter ongeveer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400433(073).wav,273260,al die al die brasserietjes en caft cafs dat zat allemaal vol volk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400757(094).wav,390316,en omdat we vier uur moesten wachten hebben we gratis eten gehad ik zou dan ook overal slapen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400779(033).wav,503916,maar dan eenentwintig maart is wel ben z'n verjaardag dus dan kunnen we misschien meteen dan afspreken of zo om iets te gaan eten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400793(018).wav,454508,nja maar uh uh wij stonden toch al met onze rug uh naar de sfinxen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400297(146).wav,331692,en een andere die zou van 't bisdom nog gecontacteerd worden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400736(093).wav,343020,uh lijk deze zomer ze gingen dus uh ze hadden afgesproken ze gingen gaan wandelen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400449(029).wav,489132,en ik zie daar dus een een duif zitten op de petunia en een andere duif zit op de op de reling van 't balkon
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400182(005).wav,355308,'k had wat gebabbeld tijdens de middag en ik moest nog keiveel doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400214(006).wav,319404,uhu 't is eigenlijk wel een schande aan 't worden h in west-vlaanderen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400251(018).wav,535276,hm ja en dus conclusie het zal doorgaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400532(049).wav,537452,hoe moet ik het uitleggen uhm enfin in een samengesteld woord mag je de letter maar n keer gebruiken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400216(077).wav,346220,heb jij al iets gehoord van cactusfestival mmm cactus
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400322(019).wav,570988,uh en het duurt vrij lang eer wij een ranking krijgen en ik vermoed dat wij ongeveer op een negende plaats van veertien ploegen staan of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400290(088).wav,573932,dat wil al wat zeggen h ja ja ja en niet willen inzien h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400100(031).wav,281516,och ja dat zal wel minderen zeker met den tijd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400396(001).wav,269548,wat je nog overhoudt want uh je hebt uh pro is is daar niets van gestolen geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400505(066).wav,277548,maar ja 'k kan 'k ik niet mmm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400359(032).wav,368812,je moet ook rekenen ja 't was wel de periode voor de paasvakantie dus goed dan zijn de prijzen automatisch wel iets goedkoper
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400638(004).wav,700652,uhu ge voor een kort bezoek dus ook maar ik heb altijd gehoord van uh collega's die er geweest zijn dat het uh er zo druk was
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400434(007).wav,259180,maar 't was in combinatie met de molen die d'rnaast ligt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400488(104).wav,337772,van mijn eigen hoe lang ben ik nu al gestopt ja gij zijt ook gestopt h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400081(194).wav,416556,da 's nogal h gij zijt precies van plan van niet meer gaan te werken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400365(092).wav,290156,awel drie weken plus dan nog een beetje losse dagen ge hebt nu toch al
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400346(016).wav,363756,en d'r was ne leerling van hem bij die sedert dat hem afgestudeerd was al dieje z'n reizen al twee keren had meegemaakt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400519(087).wav,390444,ja ik dacht neejen 't is uh mondeling met schriftelijke voorbereiding
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400497(018).wav,299116,en toen was mijn ma daar al dus ja mmm maar gisteren heb ik nog gemaild
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400765(080).wav,261032,in 't begin start ik met elk om om om het anderhalf uur probeer ik te stoppen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400248(048).wav,315820,bezoek ne moskee en tracht daar op dezelfde manier u te gedragen lijk dat ge u hier gedraagt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400645(043).wav,290988,neeje allee en en ook die die allee lijk dat voorgerecht dan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400707(017).wav,269100,en dan moet de weten dat gaat dan over zes zeven acht zinnetjes die ze een hele week kunnen voorbereiden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400302(092).wav,682412,de voet kost een drie- vierduizend frank en 't mannetje op de ton kost een zes- zevenduizend dus als ge ja dat bovenste stuk al hebt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400268(057).wav,331820,en uh en nu van de morgen was 't uhm dat ze gisteren ziek was
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400291(021).wav,789356,neeje pasta is gewoon 't gemakkelijkst en 't zal wel uh gemakkelijk beter zijn wat dat we bij den dirk met z'n allen gegeten hebben h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400188(051).wav,557868,ja ja en we kunnen zo een periode zeggen van dan tot dan als er niks voor ons dan beginnen we te werken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400526(006).wav,376300,uh em uh verhandelbare emissie dat is van uh die vent die komen klappen heeft bij de financieringen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400081(091).wav,312428,uhu uhu uhu
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400296(033).wav,257580,'k heb het wel gezien hier bij de horlogemaker in 't dorp
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400382(011).wav,363564,onnozelaar 'k hoop dat hem het een beetje doorheeft
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400512(079).wav,447596,ah dan is 't goed weh en nadien zijn we dan nog op stap geweest h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400365(071).wav,316140,allee ja moest je vlot die teksten kunnen lezen en toch al op een eerste zicht een beetje begrijpen wat dat d'rin staat
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400737(005).wav,394028,ze bereddert zich nog 't wordt moeilijk elken dag is iets moeilijker
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400071(071).wav,629548,zij heeft een heel herkenbare schrijfstijl h en uhm na een tijdje ben je dat procd gewoon en en dat procd komt altijd terug
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400737(001).wav,591020,uh voor mij is het probleem min of meer opgelost in de zin dat mijn moeder overleden is maar voor u is dat nog een zeer zeer actueel probleem h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400782(101).wav,422316,'t is toch weekend om dan vijf minuten eventueel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400192(094).wav,407532,'k was blij dat 'k mee kon gaan met els ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400397(031).wav,341932,en dus ze komen op en en ze voeren eigenlijk haar al als een klein kind zo en dan rijden ze haar af
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400097(203).wav,287148,we zouden dat na mijn stages zek allee na mijn examens zeker moeten weten h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400213(025).wav,459436,mmm mmm nee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400391(018).wav,308204,ah nee da 's een hele allee een hele geschiedenis
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400450(024).wav,380972,dus we zitten hier alleszins nog een jaar of vijf tegen dat ik hopelijk doctoraat af heb
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400382(065).wav,598700,nee dat past er niet in en dees is fout want dees is jodelen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400651(053).wav,425964,maar uh in dinge heb je altijd uhm in brugge heb je nu de zaal liberty in 't concertgebouw
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400470(037).wav,380140,h die uh niet ideaal staat op een uh flank waar het waar de zon uh voortdurend is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400637(046).wav,401068,dus als dat echt voor de handelaars bedoeld is die veel in handen krijgen h
