wav_filename,wav_filesize,transcript 
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008267(116).wav,80652,mm-hu en uh die die xxx warmt zulk soort dingen gewoon op in op z'n boot in een hapjespan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901162(041).wav,196684,en dan kunnen een aantal dingen aan bod komen uhm het tweede stukje wat ik eventueel ook wel wou doen en dat is uh de discussie enerzijds uh rendabiliteit van huisvesting en anderzijds de dienstverlening
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700004(008).wav,177644,uh verwacht de gij iets van 't acv xxx centraal werkloosheidsdienst
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700021(028).wav,140908,ja ja maar ze moeten het zo wel doen h toch toch in een rechtstreekse uitzending
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006712(046).wav,181804,oh bij jullie ook dus nee ja ik weet van niks nee nou 'k heb een brief gekregen dat ik dus uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901052(024).wav,145644,of wat doen ze daar dan mee ja die gesprekken worden opgenomen en dan is er een collega van mij die die gesprekken eigenlijk uittijpt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008287(055).wav,70140,en ja wat doet een open haard die onttrekt natuurlijk toch zuurstof om te kunnen blijven branden ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700200(050).wav,218540,en dien eigenaar wordt tegelijkertijd 's morgens wordt die naar de bureau geroepen voor ondervraging dat 'm d'r niet bij is h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901064(053).wav,88044,ha ik denk het niet zuh maar mmm ik vond het een beke dom
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900200(049).wav,238892,ge ademt niet meer voldoende in en uit zodanig dat ge te weinig zuurstof opneemt en te weinig koolzuur afgeeft h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008190(007).wav,64156,ik moest gisterenmorgen eerst om halfacht al bij de fysiotherapeut zijn mmm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006849(101).wav,134188,d'r is namelijk een technisch superieur systeem geheten utms
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006778(036).wav,147436,en uh spul laten zakken en toen gooide ik de aanhanger naar beneden en zat er zat er nog ge geen lucht meer in
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700198(015).wav,285548,achtenveertig een hele bende en uh xxx ik kwam zeven uren terug thuis van 's morgens vroeg ggg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008164(093).wav,99804,en toen hebben we een jaar niet gewee zijn we geweest en daarna zijn we dus een jaar uh uhm 't volgende jaar zijn we dus weer wel geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008174(017).wav,99356,uh om even de dag k klein beetje te schetsen uh 't was gisteravond vrij laat geworden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008021(126).wav,83548,oh de verbinding wordt over tien seconden verbroken kijk daar hebben we dat weer ik bel je effe terug want dat verhaal wil ik effe horen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008126(042).wav,105454,maar ja ik had een zitplek dus dan maakt 't niet uit en uhm in de trein is 't dan helemaal niet meer druk want ja dan ben je in breda om uh tien voor elf
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006707(034).wav,194572,nee en ik had ik had in excel wat zitten kloten en en allerlei dingen ggg nou in ieder geval 't schoot gewoon geen fuck op
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901053(049).wav,74764,dat was een een kot een klein kamertje twee op vier
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700198(078).wav,209292,ja ja en hij is na de middag ook bij lies dan die woont daar kort bij is 'm gans op rusten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008253(077).wav,80444,oh oh flauw anyway
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006913(002).wav,180492,ja nou de klachten va voor de antibiotica zijn weer weg maar ja dan krijg je d'r klachten bij h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008165(035).wav,79820,ja nou dat vind ie vast niet goed mmm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700035(007).wav,356780,van ah ja bijvoorbeeld sabine sabine de vos dat zou nu wel leuk zijn dat dat we haar bijvoorbeeld inschakelen om om uh haar kinderb misschien voor te lezen uit haar kinderboeken in uhm in de kinderenbibliotheek
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008266(063).wav,113372,ja ja ach ja houden zo waarom zou je 't weggooien als je d'r nog goed mee kan werken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008138(029).wav,116636,en dan uh een gesprekje van een uh kwartier en dan moet ik daar niet uh overkomen als een boer en m'n hoofd moet 'm aanstaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901052(085).wav,96828,nee maar ik zal u anders een e-mail sturen h of wij kunnen mekaar later nog 'ns uh terugbellen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008296(086).wav,84636,ja ja ja ja nou ja goed
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008061(058).wav,69852,en voor de toekomst is 't uh stuk minder zwaar ja dus uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006735(115).wav,160972,ggg ja precies
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700005(027).wav,161644,ik bedoel dienen is ouder dan dienen vorigen hier h die ggg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006746(041).wav,150700,en daarna is ze op zo'n uh internationale schakelklas ge gaan werken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008189(035).wav,100652,dan zit ie dan 's maandags 's avonds met 't zweet uh onder z'n haar en dan mag ie donderdag nog een keertje bij haar komen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701154(022).wav,67724,maar als het moest uh niet beteren dan uh binnen twee dagen antibioticum nemen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006868(009).wav,225580,hij heeft in de bouw gewerkt als timmerman en metselaar hu hu en toen is ie heel snel uh de zorg-uh-sector ingegaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006947(048).wav,228300,en daar heb ik uh n vroeg ik of ie nog effe mee ging naar boven en uh even een drankje drinken toen is ie naar huis gegaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008312(098).wav,70748,ja die zou 'k dan nog eentje graag willen gewoon los in zo'n houdertje
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701316(054).wav,90876,en jurgen zo zo heel verbaasd en hij had die die goeiendag gezegd en toen is ze weggegaan en dat bleek z'n ex-vriendin geweest te zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701074(051).wav,79246,uh laat staan maar hij werkt te traag op dit ogenblik hij hij werkt nog trager dan ne gewonen tweehonderd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006954(056).wav,137868,nee ik ga vandaag m'n kamer 'ns even uitmesten want ik heb echt drie dozen kleding
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008171(016).wav,68732,oh ja oh en ik heb d'r hele dure lagers inzitten uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701013(108).wav,77196,dus het verhaal dat de gij vertelt heb 'k ik al gehoord in die omstandigheden dat zou kunnen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901051(006).wav,75724,dus na 't uh oogsten van de aardappelen gisteren heb ik nu nog zo'n beetje gezocht h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008124(033).wav,68124,oh ja en uh toen vertelde ze over 't uh vampierbal
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008164(058).wav,144060,en toen daarna was 't dus nog uh een uh een halve week ja maar dus toen met de oerol dus toen ben je op uh dinsdag al naar huis gegaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008171(037).wav,69052,mm-hu enne oh ja we zijn dus in fort asperen geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008049(054).wav,74316,ja ja ja xxx moet die toch gewoon hebben ja die is ook wel erg leuk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008183(010).wav,81052,en heb je nog gebeld met tante nelly uh ja en uhm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900255(066).wav,161804,ja ik wil nog gaan natuurlijk desnoods met de tent ggg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701282(006).wav,65132,en ons ellen hare nummer is maar uh vandaag gewijzigd want ze zat met ne verkeerde nummer in h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008251(060).wav,76508,mmm oh ja ja dan zal 't wel denk ik ja dus uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006807(069).wav,175116,ja en dan de andere dag moet je gewoon een oppas uh zien te vinden maar ja dat is dan niet zo'n probleem voor n dag in de week
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007023(023).wav,146156,ja maar 't is al weer twee jaar geleden of zo oh ja ja da 's jammer ja ik lust berhaupt geen champagne
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006917(022).wav,175084,relaxt daarna nog met hem op de foto geweest met uh al het personeel gezellig
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008046(033).wav,74252,wat was 't niet met mij nee wat was 't niet met mij dat was niet zo denderend zondag met jou h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901195(107).wav,106396,en waren ze tevreden ja ik denk het wel zeker over de solisten maar ikzelf heb toch niet zo goed gespeeld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701141(050).wav,72044,mmm ge zult wel al nog in bed liggen waarschijnlijk ma maak mij maar wakker h ok
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700009(006).wav,154604,ja en wie hebt de gij nu gebeld niemand meer uh ggg 'k heb belle gebeld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900226(037).wav,175020,maar ja 't schijnt dus echt wel zo te zijn dat meiskes twee  drie jaar voor zijn op jongens h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700192(019).wav,269708,mm-hu ja dat da 's nogal een beetje te recht uit het hart gesproken misschien maar het is nu n keer zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700045(025).wav,226604,ja dat is ik heb uh ik heb een vrouw van een jaar of vijftig en die is al aan haar vierde les
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901116(038).wav,87196,ah tiens enfin 't zal plaatselijk geweest zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700005(036).wav,156844,ja en ge hebt gij hebt zo ne gi ne gids van alle planten 'k heb er drie
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008260(089).wav,84140,joh en hoe is 't dan verder met jullie lekker ja iedereen verheugt zich op 't nieuwe huis
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006785(030).wav,138764,ja overal dus dus da 's wel leuk ja dat is beter werk ja ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006802(097).wav,146764,zodat we als 't goed is vrijdag een bestelling door kunnen geven van kleding nieuwe kledinglijn zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006818(020).wav,177772,oh ja nou ja bij ons deden ze d'r nooit zo moeilijk over nee maar ja daar hebben ze tuurlijk ook uh met schade en schande
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008149(035).wav,77964,dat las ik nu de sgp die is helemaal pro-isral
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700049(050).wav,172140,zes  zeven beaufort dat is veel te veel xxx 'k had dan naar holland gebeld ook zuh vandaag zuh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007013(003).wav,158668,oh dat zal toch niet nee ja dat was een beetje raar allemaal maar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006928(057).wav,172012,ja 't schiet al op joh dus ja gadverdamme 'k zit echt zo ontzettend vol
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006847(107).wav,135628,dus ik moet maar hopen dat d'r dan eentje bij zit die d'r ongeveer zo uit ziet heb ik altijd gehad hoor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006919(063).wav,185644,en hij is gewoon met aaliyah getrouwd toen ze vijftien was wat zeg je nou hij is met aaliyah getrouwd geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006913(045).wav,129388,ja in ieder geval de hartelijke groeten van twee zweterige mensen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007021(016).wav,141996,dat is echt met een heel mooi helemaal hoog oud oud gedeelte en zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006782(038).wav,215692,maar hierdoor wou ze hier wou ze xxx omdat dat uh haar vakgebied was en ik was aangezien ik groninger was
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900026(002).wav,272076,van wie uh greetje van den bergh ludo beheyt frans daems filip droste frank van den eynde en martien de jong
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007005(112).wav,152140,uh ja en dan twee avonden in de week en verder uh en hij woont nog in een studentenhuis
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008173(050).wav,82796,v uh wat ik op teletekst uh heb gelezen dat blijkt dus ook zo te zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006875(054).wav,172076,ja en ik weet dus eigenlijk niet uh misschien gaat het dan wel via dezelfde weg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006832(058).wav,136172,mm-hu dus die komt dan uit een traditionelere familie ja mmm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008058(028).wav,73676,ja en uh toen ik nou 'k had ook niet zo veel meer te vertellen eigenlijk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901053(081).wav,101964,en ze is vrij streng dus ja er zal wel een een zekere tucht aanwezig zijn in 't gebouw
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008265(037).wav,165548,kijk en je kan 't en je kan 'm niet tim aan doen door te zeggen ggg nou ja maar is 't nou zo dat omdat jij met marit ging dat tim opeens zegt oh maar nou wil ik ook wel met je
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008332(013).wav,103884,ben er a ik ben er al blij dat we mogen komen morgen maar ja we moeten nog wel eventjes uh ja dan moet je even een uh verhaaltje verzinnen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008359(054).wav,81084,voor zover ik op kan maken wel je moet echt gewoon een snmp-adres ingeven in 't xxx
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008058(003).wav,73500,en dan hoor je klik klik klik klik en dan weet ik helemaal niet dat ik jou al heb
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700054(005).wav,238828,ja nu dan is 't wel met vier in nen boot ja dus uh al uh 'k vind dat misschien niet zo erg maar uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006786(052).wav,171756,en uh nou en nou gaan we kijken of uh of dat weer mooi gemaakt kan worden of is de boot te oud
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701165(048).wav,81102,ja ja ja maar ge moet dat uh j ze moet ne keer andere proberen en je mag dat uit testen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006920(044).wav,169100,ja ik mag niet daar vooraan staan h klik foto en waar moet je zondag werken tongelreep weer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008334(065).wav,67852,die zal 't misschien nog wel redden en balkenende die heeft ook ook wel behoorlijk gescoord
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008124(014).wav,67564,en uh n van de mensen in die tekengroep heet rosalie
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701204(065).wav,73436,ja en 't is wel heel veel weh dus als den diene al weg is is dat ook al een grote pak h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008155(011).wav,135516,en ook niet dat ze d'r nog uit moeten dus niemand geloofde mij met mijn tumult dat ik in paniek raak en ik denk krijg daar weer een alvleesklierontsteking
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008056(038).wav,98364,maar je moet d'r geen fysiotherapie voor hebben dat vertelde hij dat dat uh weinig zin heeft
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008001(102).wav,161660,uhm ze heeft uh ze heeft gebeld uh uh of ze is gebeld dat ze uhm dat ze alsnog kon werken via 't vi zo'n soort uh uitzendbureautje of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008076(020).wav,199068,en uh ja want je gaat er natuurlijk toch met bepaalde verwachtingen naartoe ja precies maar uh ik vond 't wel aardig maar als je nou echt vanuit 't vakgebied gezien zeg maar uh iets van op wilde steken dan uh ja moest je toch wel goed uh goed zoeken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901166(003).wav,73004,ja ze had wat keelpijn en en en een verstopte neus en zo van die dingen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008139(092).wav,65388,maar ik denk ook niet dat we daar geld in gaan investeren in deze woning uh nee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700008(010).wav,193004,en dat hij een jeugdzonde begaan heeft awel ja dat is n van de dingen waar dat op gespeeld wordt ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006842(037).wav,144812,dat is laten we effe minder tellen maar uh dat zijn onderhand al zestien jaar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008259(063).wav,73772,ja want dan uh wou 'k vragen of je dat dan vanavond even na wil kijken is goed
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006782(025).wav,222348,nee met m'n ouders komen jullie gewoon weg ja ja dus in de in de huiskamer werd uh werd wel gronings gepraat en met familie wel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900075(037).wav,215308,ja 't is als ik het hier goed zie is dat zo precies nen tractor en daar sta vanvoor nen bak op die ge zo een beetje kunt kiepen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901165(070).wav,99532,ik heb een beetje koppijn en dan ga 'k 'ns slapen zoals gisteren
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901166(048).wav,89900,mmm hebt de gij nog plannen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006774(036).wav,177548,en toen moest ie gaan bellen en toen werd ie weer gebeld en hij werd echt met de met de minuut werd ie nerveuzer en zenuwachtiger
